trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
367,False,"{'a': 0.002, 'e': 0.479985204266536}",20,0,-57.736800646742246,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
368,False,"{'a': 0.002, 'e': 0.4790261931887511}",20,0,-98.7803463069853,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
369,False,"{'a': 0.002, 'e': 0.4780690982163776}",20,0,26.57425708294071,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
370,False,"{'a': 0.002, 'e': 0.4771139155210344}",25,17,6.970479020605223,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.002, 'e': 0.4761606412819894}",30,6,-32.484417976723904,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 0}",1
372,False,"{'a': 0.002, 'e': 0.47520927168614446}",30,0,-55.376617414971776,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
373,False,"{'a': 0.002, 'e': 0.4742598029280199}",20,0,-23.591274692204646,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
374,False,"{'a': 0.002, 'e': 0.4733122312097393}",20,0,-1.6381090303923524,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
375,False,"{'a': 0.002, 'e': 0.4723665527410147}",35,0,-45.348817409916286,"{0: 26, 1: 3, 2: 6, 3: 0, 4: 0}",0
376,False,"{'a': 0.002, 'e': 0.4714227637391309}",30,0,-69.17275277891379,"{0: 21, 1: 1, 2: 7, 3: 1, 4: 0}",1
377,False,"{'a': 0.002, 'e': 0.47048086042893056}",20,5,-1.626769841660006,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
378,False,"{'a': 0.002, 'e': 0.46954083904279925}",25,0,-27.238528083295883,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
379,False,"{'a': 0.002, 'e': 0.46860269582065023}",25,0,-100.61592124444547,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
380,False,"{'a': 0.002, 'e': 0.46766642700990924}",20,0,-2.0160340450730985,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
381,False,"{'a': 0.002, 'e': 0.46673202886549986}",20,0,13.546215665567743,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
382,False,"{'a': 0.002, 'e': 0.46579949764982825}",20,10,-4.902451364548927,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
383,False,"{'a': 0.002, 'e': 0.46486882963276827}",30,6,-28.845937239233013,"{0: 19, 1: 4, 2: 0, 3: 0, 4: 1}",1
384,False,"{'a': 0.002, 'e': 0.4639400210916467}",25,0,-41.65689768428975,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
385,False,"{'a': 0.002, 'e': 0.46301306831122807}",25,0,6.698915878330473,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
386,False,"{'a': 0.002, 'e': 0.4620879675837}",25,7,-34.73076688461412,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 0}",1
387,False,"{'a': 0.002, 'e': 0.4611647152086584}",35,15,-30.287347078584116,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",1
388,False,"{'a': 0.002, 'e': 0.46024330749309256}",20,10,4.935346456366104,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
389,False,"{'a': 0.002, 'e': 0.45932374075137034}",25,0,-23.179864669100954,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
390,False,"{'a': 0.002, 'e': 0.4584060113052235}",20,10,-3.0462489371200574,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
391,False,"{'a': 0.002, 'e': 0.45749011548373314}",30,10,-0.6075385326286595,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",1
392,False,"{'a': 0.002, 'e': 0.4565760496233147}",20,15,2.3561425152196445,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.002, 'e': 0.4556638100677035}",25,16,15.266454979998972,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.002, 'e': 0.45475339316794017}",30,0,-52.273057372564416,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
395,False,"{'a': 0.002, 'e': 0.45384479528235583}",20,12,-13.807016434210409,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
396,False,"{'a': 0.002, 'e': 0.4529380127765577}",20,13,-7.233328288280012,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
397,False,"{'a': 0.002, 'e': 0.45203304202341466}",20,8,-43.643547196891866,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 1}",1
398,False,"{'a': 0.002, 'e': 0.45112987940304233}",20,0,-35.01139136610078,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
399,False,"{'a': 0.002, 'e': 0.45022852130278923}",25,7,-60.20294690857617,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 0}",1
400,False,"{'a': 0.002, 'e': 0.44932896411722156}",20,14,11.623208739721058,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.002, 'e': 0.4484312042481095}",20,0,-117.043800259511,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
402,False,"{'a': 0.002, 'e': 0.44753523810441237}",25,3,-135.69266551673275,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 3}",1
403,False,"{'a': 0.002, 'e': 0.44664106210226434}",30,4,30.72035638791225,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
404,False,"{'a': 0.002, 'e': 0.4457486726649602}",20,16,6.292127950521759,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.002, 'e': 0.4448580662229411}",25,13,24.023306748230866,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.002, 'e': 0.44396923921378006}",20,15,8.729849521519647,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.002, 'e': 0.44308218808216776}",20,14,-8.352047894516598,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
408,False,"{'a': 0.002, 'e': 0.44219690927989863}",25,16,-19.52815139821135,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
409,False,"{'a': 0.002, 'e': 0.44131339926585617}",20,0,-37.087501539456746,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
410,False,"{'a': 0.002, 'e': 0.44043165450599925}",25,0,4.021290526733851,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
411,False,"{'a': 0.002, 'e': 0.43955167147334756}",30,0,-31.009091158645916,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",0
412,False,"{'a': 0.002, 'e': 0.4386734466479678}",30,14,-12.910953222616497,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
413,False,"{'a': 0.002, 'e': 0.4377969765169596}",30,20,-28.703880877321428,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
414,False,"{'a': 0.002, 'e': 0.43692225757444114}",20,5,-21.577946447085324,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
415,False,"{'a': 0.002, 'e': 0.43604928632153556}",25,8,-79.47495703859852,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 1}",1
416,False,"{'a': 0.002, 'e': 0.43517805926635666}",20,7,12.316222448815045,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.002, 'e': 0.4343085729239951}",25,0,-159.6413304825784,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",1
418,False,"{'a': 0.002, 'e': 0.4334408238165043}",25,0,-106.02589035873216,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
419,False,"{'a': 0.002, 'e': 0.43257480847288665}",25,10,-3.773545424824832,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
420,False,"{'a': 0.002, 'e': 0.43171052342907973}",25,11,-40.275602601514656,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
421,False,"{'a': 0.002, 'e': 0.43084796522794205}",20,15,12.941241098467847,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.002, 'e': 0.4299871304192398}",25,13,21.601685914030455,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.002, 'e': 0.42912801555963254}",25,4,-15.0791506109996,"{0: 19, 1: 0, 2: 0, 3: 2, 4: 0}",1
424,False,"{'a': 0.002, 'e': 0.4282706172126597}",30,0,-46.1969265754298,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
425,False,"{'a': 0.002, 'e': 0.4274149319487267}",25,11,-34.409331463912046,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
426,False,"{'a': 0.002, 'e': 0.4265609563450914}",25,0,-26.160782654333484,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
427,False,"{'a': 0.002, 'e': 0.4257086869858502}",25,0,19.12134460861388,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
428,False,"{'a': 0.002, 'e': 0.42485812046192456}",20,0,-16.341499604921815,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
429,False,"{'a': 0.002, 'e': 0.4240092533710473}",25,6,-0.49268593025587615,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
430,False,"{'a': 0.002, 'e': 0.4231620823177488}",25,9,-15.703850699017384,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
431,False,"{'a': 0.002, 'e': 0.42231660391334386}",30,11,-75.5815693493963,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 1}",1
432,False,"{'a': 0.002, 'e': 0.42147281477591764}",20,12,-75.59256666307579,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 2}",1
433,False,"{'a': 0.002, 'e': 0.42063071153031245}",20,1,9.78057350852126,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.002, 'e': 0.41979029080811425}",20,0,-55.21965747021694,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
435,False,"{'a': 0.002, 'e': 0.418951549247639}",20,5,2.3218201523751634,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
436,False,"{'a': 0.002, 'e': 0.41811448349391933}",20,8,-0.5185688005617677,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
437,False,"{'a': 0.002, 'e': 0.41727909019869114}",20,10,-95.25341232300777,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 2}",1
438,False,"{'a': 0.002, 'e': 0.41644536602038007}",20,0,-25.063942801565773,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
439,False,"{'a': 0.002, 'e': 0.4156133076240884}",20,11,9.838973914570463,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.002, 'e': 0.4147829116815814}",30,18,7.325915999156519,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
441,False,"{'a': 0.002, 'e': 0.4139541748712741}",30,12,13.576882806098222,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
442,False,"{'a': 0.002, 'e': 0.4131270938782182}",30,10,6.168379996386189,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
443,False,"{'a': 0.002, 'e': 0.41230166539408875}",25,5,-82.36207933634199,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",1
444,False,"{'a': 0.002, 'e': 0.41147788611717057}",20,7,-0.26854388034591414,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
445,False,"{'a': 0.002, 'e': 0.4106557527523455}",25,0,-16.393724500495814,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
446,False,"{'a': 0.002, 'e': 0.40983526201107895}",20,0,-16.878263352922247,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
447,False,"{'a': 0.002, 'e': 0.4090164106114069}",25,13,-55.05774995806972,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 1}",1
448,False,"{'a': 0.002, 'e': 0.4081991952779227}",25,18,13.24138857247937,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.002, 'e': 0.4073836127417638}",25,15,1.3961866657049344,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
450,False,"{'a': 0.002, 'e': 0.4065696597405991}",20,3,10.828738105645467,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
451,False,"{'a': 0.002, 'e': 0.40575733301861544}",20,6,12.685630252233542,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
452,False,"{'a': 0.002, 'e': 0.4049466293265049}",25,1,-21.562496210108797,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 0}",1
453,False,"{'a': 0.002, 'e': 0.4041375454214515}",25,0,-123.01659311133905,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
454,False,"{'a': 0.002, 'e': 0.40333007806711874}",25,12,-14.987328313448684,"{0: 10, 1: 2, 2: 0, 3: 1, 4: 0}",1
455,False,"{'a': 0.002, 'e': 0.40252422403363597}",25,0,-60.07871714597207,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 2}",0
456,False,"{'a': 0.002, 'e': 0.401719980097586}",25,0,-152.30243709032572,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 3}",0
457,False,"{'a': 0.002, 'e': 0.4009173430419921}",25,8,-51.731394025308674,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
458,False,"{'a': 0.002, 'e': 0.40011630965630496}",30,7,-29.212803078094105,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 0}",1
459,False,"{'a': 0.002, 'e': 0.3993168767363899}",20,16,7.897146149840906,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.002, 'e': 0.39851904108451414}",25,17,1.9001297970118225,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
461,False,"{'a': 0.002, 'e': 0.39772279950933415}",20,2,-2.517886831107035,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
462,False,"{'a': 0.002, 'e': 0.39692814882588245}",20,12,7.280902206144318,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.002, 'e': 0.39613508585555535}",35,13,-30.972714368288962,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 0}",1
464,False,"{'a': 0.002, 'e': 0.3953436074260998}",20,0,7.961525391856639,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
465,False,"{'a': 0.002, 'e': 0.3945537103716011}",25,0,-1.5739200134162346,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
466,False,"{'a': 0.002, 'e': 0.39376539153247}",25,0,-63.92132699881066,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",1
467,False,"{'a': 0.002, 'e': 0.39297864775542996}",25,16,9.277821740916552,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.002, 'e': 0.39219347589350495}",20,0,-4.597186167734674,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
469,False,"{'a': 0.002, 'e': 0.3914098728060065}",25,8,-44.9329575471247,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
470,False,"{'a': 0.002, 'e': 0.3906278353585211}",30,17,-35.16190851552722,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 0}",1
471,False,"{'a': 0.002, 'e': 0.38984736042289797}",20,5,-37.44827307435084,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
472,False,"{'a': 0.002, 'e': 0.3890684448772363}",30,21,3.1046425304949503,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
473,False,"{'a': 0.002, 'e': 0.38829108560587294}",25,5,-35.840479817925385,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
474,False,"{'a': 0.002, 'e': 0.3875152794993697}",20,13,4.502625231498174,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.002, 'e': 0.3867410234545012}",20,9,2.939497598272026,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.002, 'e': 0.3859683143742421}",25,1,13.17870522066558,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 0}",1
477,False,"{'a': 0.002, 'e': 0.38519714916775516}",25,0,-50.93293750717548,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
478,False,"{'a': 0.002, 'e': 0.3844275247503785}",20,8,-26.028231747771947,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
479,False,"{'a': 0.002, 'e': 0.38365943804361335}",25,0,-27.14087706826548,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
480,False,"{'a': 0.002, 'e': 0.38289288597511206}",20,11,16.096499699601893,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.002, 'e': 0.38212786547866506}",20,5,24.762382542273485,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.002, 'e': 0.38136437349418956}",25,7,21.345762500040973,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
483,False,"{'a': 0.002, 'e': 0.38060240696771647}",20,10,17.636641569910385,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.002, 'e': 0.3798419628513787}",20,12,-10.80481783936971,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
485,False,"{'a': 0.002, 'e': 0.37908303810339883}",20,5,25.499976592388865,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.002, 'e': 0.3783256296880768}",20,0,-4.755558037173589,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
487,False,"{'a': 0.002, 'e': 0.37756973457577797}",20,0,-22.6818102697578,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
488,False,"{'a': 0.002, 'e': 0.37681534974292086}",35,17,-139.27338471679562,"{0: 10, 1: 0, 2: 4, 3: 2, 4: 2}",1
489,False,"{'a': 0.002, 'e': 0.37606247217196515}",25,3,29.80170950064853,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.002, 'e': 0.37531109885139957}",30,0,-97.54006183325272,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 2}",0
491,False,"{'a': 0.002, 'e': 0.3745612267757298}",25,0,-70.70248717298915,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
492,False,"{'a': 0.002, 'e': 0.3738128529454665}",30,22,-23.527092737590827,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
493,False,"{'a': 0.002, 'e': 0.3730659743671134}",25,0,-70.42774646456152,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 2}",0
494,False,"{'a': 0.002, 'e': 0.3723205880531552}",30,0,34.15321018315226,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
495,False,"{'a': 0.002, 'e': 0.3715766910220457}",35,5,21.301629900667837,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",1
496,False,"{'a': 0.002, 'e': 0.37083428029819565}",25,9,3.8971180260046663,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
497,False,"{'a': 0.002, 'e': 0.37009335291196127}",20,12,-10.960241731341913,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
498,False,"{'a': 0.002, 'e': 0.369353905899632}",20,6,-25.817266147993227,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
499,False,"{'a': 0.002, 'e': 0.3686159363034188}",20,10,-0.4334736972346245,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
500,False,"{'a': 0.002, 'e': 0.36787944117144233}",20,8,-5.056231187194696,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
501,False,"{'a': 0.002, 'e': 0.36714441755772104}",25,1,-27.831634541322007,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 0}",1
502,False,"{'a': 0.002, 'e': 0.3664108625221595}",20,0,17.956538864388538,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
503,False,"{'a': 0.002, 'e': 0.36567877313053654}",20,0,7.723375146876828,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
504,False,"{'a': 0.002, 'e': 0.36494814645449375}",20,0,-31.787627894811344,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
505,False,"{'a': 0.002, 'e': 0.3642189795715233}",20,0,-29.092925910072235,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
506,False,"{'a': 0.002, 'e': 0.3634912695649568}",35,19,5.300351371519032,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
507,False,"{'a': 0.002, 'e': 0.36276501352395324}",25,19,10.680290036362807,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.002, 'e': 0.36204020854348745}",25,5,-34.84594829074571,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
509,False,"{'a': 0.002, 'e': 0.36131685172433853}",25,11,-20.372582589346436,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
510,False,"{'a': 0.002, 'e': 0.3605949401730783}",20,0,-9.413028997467652,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
511,False,"{'a': 0.002, 'e': 0.35987447100205955}",25,10,-3.6107500270923936,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
512,False,"{'a': 0.002, 'e': 0.3591554413294046}",25,0,-33.503674586585994,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
513,False,"{'a': 0.002, 'e': 0.3584378482789939}",35,15,-8.445843356796976,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
514,False,"{'a': 0.002, 'e': 0.3577216889804542}",20,0,9.082363567495578,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
515,False,"{'a': 0.002, 'e': 0.3570069605691474}",20,5,-49.9426069255507,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
516,False,"{'a': 0.002, 'e': 0.3562936601861588}",20,9,8.927441857187116,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
517,False,"{'a': 0.002, 'e': 0.35558178497828613}",25,0,-15.197676429662408,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
518,False,"{'a': 0.002, 'e': 0.3548713320980274}",20,11,-15.892223555919736,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
519,False,"{'a': 0.002, 'e': 0.35416229870357024}",20,14,9.579475799612853,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.002, 'e': 0.35345468195878016}",20,4,-30.127155137595604,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 0}",1
521,False,"{'a': 0.002, 'e': 0.3527484790331891}",30,15,-12.358247322239459,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
522,False,"{'a': 0.002, 'e': 0.3520436871019846}",25,14,3.154308428338313,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
523,False,"{'a': 0.002, 'e': 0.3513403033459978}",20,0,-78.33287377211309,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
524,False,"{'a': 0.002, 'e': 0.35063832495169295}",25,16,17.064579430819492,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.002, 'e': 0.3499377491111553}",25,13,23.104353247008795,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.002, 'e': 0.3492385730220808}",35,17,10.807771797028437,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
527,False,"{'a': 0.002, 'e': 0.348540793887764}",20,0,-57.96427571659008,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
528,False,"{'a': 0.002, 'e': 0.3478444089170874}",30,8,-13.0060882966485,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
529,False,"{'a': 0.002, 'e': 0.3471494153245103}",25,7,-39.95122383815466,"{0: 13, 1: 4, 2: 0, 3: 0, 4: 1}",1
530,False,"{'a': 0.002, 'e': 0.3464558103300574}",30,14,-14.151197290131728,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
531,False,"{'a': 0.002, 'e': 0.34576359115930777}",30,2,29.084300305709778,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
532,False,"{'a': 0.002, 'e': 0.34507275504338375}",20,0,3.162822404507235,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
533,False,"{'a': 0.002, 'e': 0.34438329921894}",25,16,14.7835996289283,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.002, 'e': 0.34369522092815236}",20,1,-46.50933232081401,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 1}",1
535,False,"{'a': 0.002, 'e': 0.34300851741870664}",25,17,15.235340932018069,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.002, 'e': 0.34232318594378797}",30,7,20.747643899364512,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
537,False,"{'a': 0.002, 'e': 0.34163922376206945}",25,6,-12.971944918297332,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
538,False,"{'a': 0.002, 'e': 0.34095662813770156}",20,8,4.243024389868167,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
539,False,"{'a': 0.002, 'e': 0.3402753963403008}",25,19,1.3272388760154628,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
540,False,"{'a': 0.002, 'e': 0.3395955256449391}",20,0,16.35848751152559,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
541,False,"{'a': 0.002, 'e': 0.3389170133321328}",35,11,-21.803739122833036,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 1}",1
542,False,"{'a': 0.002, 'e': 0.3382398566878317}",20,10,-55.5931052815686,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 1}",1
543,False,"{'a': 0.002, 'e': 0.33756405300340836}",20,15,3.4098585836948447,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.002, 'e': 0.33688959957564707}",20,0,26.522671052910553,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
545,False,"{'a': 0.002, 'e': 0.33621649370673334}",20,0,-13.204122217532438,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
546,False,"{'a': 0.002, 'e': 0.3355447327042427}",25,16,-16.4318073831085,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
547,False,"{'a': 0.002, 'e': 0.3348743138811302}",20,7,11.074012735880217,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.002, 'e': 0.33420523455571977}",30,0,5.7428951136284025,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
549,False,"{'a': 0.002, 'e': 0.3335374920516932}",25,3,4.152104117319153,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
550,False,"{'a': 0.002, 'e': 0.33287108369807955}",20,8,-56.080980432539405,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
