trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
325,False,"{'a': 0.002, 'e': 0.7960837985490558}",25,0,-32.28043741323043,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
326,False,"{'a': 0.002, 'e': 0.7948718343774324}",20,4,-47.186200023031844,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
327,False,"{'a': 0.002, 'e': 0.7936566907195313}",30,1,-231.31655133221042,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 5}",1
328,False,"{'a': 0.002, 'e': 0.7924383724359255}",30,0,-193.1946918063591,"{0: 17, 1: 2, 2: 5, 3: 4, 4: 2}",0
329,False,"{'a': 0.002, 'e': 0.7912168843998867}",20,0,-23.003677990817568,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
330,False,"{'a': 0.002, 'e': 0.7899922314973651}",20,0,-40.90400653037673,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
331,False,"{'a': 0.002, 'e': 0.7887644186269709}",20,0,-67.70267790484401,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
332,False,"{'a': 0.002, 'e': 0.7875334506999537}",25,0,-124.74782955517857,"{0: 12, 1: 4, 2: 8, 3: 0, 4: 1}",0
333,False,"{'a': 0.002, 'e': 0.786299332640184}",30,0,-145.9889539838824,"{0: 15, 1: 6, 2: 7, 3: 1, 4: 1}",0
334,False,"{'a': 0.002, 'e': 0.785062069384132}",20,0,-123.26446583113848,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
335,False,"{'a': 0.002, 'e': 0.7838216658808492}",25,9,-16.292628660598407,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 0}",1
336,False,"{'a': 0.002, 'e': 0.7825781270919481}",25,16,-8.728904585929188,"{0: 6, 1: 3, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.002, 'e': 0.781331457991582}",25,0,-60.82224723529491,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
338,False,"{'a': 0.002, 'e': 0.7800816635664256}",20,0,-68.98670829486693,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
339,False,"{'a': 0.002, 'e': 0.7788287488156552}",25,0,-112.37192323651021,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",1
340,False,"{'a': 0.002, 'e': 0.7775727187509279}",30,0,-128.69310010100554,"{0: 18, 1: 6, 2: 4, 3: 0, 4: 2}",0
341,False,"{'a': 0.002, 'e': 0.7763135783963624}",35,0,-169.81894020279356,"{0: 22, 1: 5, 2: 5, 3: 0, 4: 3}",0
342,False,"{'a': 0.002, 'e': 0.7750513327885183}",35,12,-85.91149805294076,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 1}",1
343,False,"{'a': 0.002, 'e': 0.7737859869763766}",25,0,-150.57346538849464,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
344,False,"{'a': 0.002, 'e': 0.7725175460213186}",25,0,-113.24052224723,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
345,False,"{'a': 0.002, 'e': 0.7712460149971065}",25,0,-170.79817282112856,"{0: 15, 1: 0, 2: 5, 3: 3, 4: 2}",0
346,False,"{'a': 0.002, 'e': 0.7699713989898629}",20,0,-116.15794488385956,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
347,False,"{'a': 0.002, 'e': 0.7686937030980499}",25,0,-116.30220094834431,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
348,False,"{'a': 0.002, 'e': 0.7674129324324493}",20,0,-71.58404779322284,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
349,False,"{'a': 0.002, 'e': 0.7661290921161423}",20,11,-16.840295475163707,"{0: 5, 1: 3, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.002, 'e': 0.7648421872844884}",30,0,-79.69471158363068,"{0: 21, 1: 1, 2: 6, 3: 2, 4: 0}",0
351,False,"{'a': 0.002, 'e': 0.7635522230851051}",25,0,-76.61559645383622,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
352,False,"{'a': 0.002, 'e': 0.7622592046778476}",25,10,-31.154231922656383,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
353,False,"{'a': 0.002, 'e': 0.7609631372347876}",20,0,-105.06946570597462,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
354,False,"{'a': 0.002, 'e': 0.7596640259401933}",25,13,-67.41221228991228,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 2}",1
355,False,"{'a': 0.002, 'e': 0.7583618759905082}",25,8,3.6018693397944777,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
356,False,"{'a': 0.002, 'e': 0.7570566925943303}",30,4,-73.11762178702088,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 1}",1
357,False,"{'a': 0.002, 'e': 0.7557484809723913}",30,0,-126.96625850641182,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
358,False,"{'a': 0.002, 'e': 0.7544372463575362}",35,0,-122.0577825747716,"{0: 24, 1: 4, 2: 4, 3: 2, 4: 1}",0
359,False,"{'a': 0.002, 'e': 0.7531229939947015}",35,0,-168.37309105954782,"{0: 25, 1: 4, 2: 2, 3: 0, 4: 4}",0
360,False,"{'a': 0.002, 'e': 0.7518057291408949}",25,0,-202.21101303632008,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 4}",0
361,False,"{'a': 0.002, 'e': 0.7504854570651743}",25,0,-151.58714893685988,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 2}",0
362,False,"{'a': 0.002, 'e': 0.7491621830486261}",30,14,-17.679798974946742,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
363,False,"{'a': 0.002, 'e': 0.7478359123843445}",20,0,-108.90337925330235,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",1
364,False,"{'a': 0.002, 'e': 0.7465066503774105}",25,9,-77.19191630243367,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 1}",1
365,False,"{'a': 0.002, 'e': 0.7451744023448704}",25,0,-78.80528565812183,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
366,False,"{'a': 0.002, 'e': 0.7438391736157144}",20,0,-72.6842121353511,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
367,False,"{'a': 0.002, 'e': 0.7425009695308558}",25,0,-120.98169783924824,"{0: 14, 1: 1, 2: 9, 3: 0, 4: 1}",0
368,False,"{'a': 0.002, 'e': 0.7411597954431091}",30,18,-30.486944115578325,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
369,False,"{'a': 0.002, 'e': 0.7398156567171686}",30,5,-32.992842876734024,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",1
370,False,"{'a': 0.002, 'e': 0.7384685587295879}",25,0,-76.19849653620388,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
371,False,"{'a': 0.002, 'e': 0.7371185068687569}",20,0,-19.384504915701925,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
372,False,"{'a': 0.002, 'e': 0.7357655065348812}",25,5,-62.63560166801591,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",1
373,False,"{'a': 0.002, 'e': 0.7344095631399603}",30,0,-160.51112238617384,"{0: 18, 1: 3, 2: 5, 3: 2, 4: 2}",0
374,False,"{'a': 0.002, 'e': 0.7330506821077661}",25,0,-102.67168176319736,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
375,False,"{'a': 0.002, 'e': 0.7316888688738209}",20,4,-23.57079461942282,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
376,False,"{'a': 0.002, 'e': 0.7303241288853758}",25,0,-38.31043295570937,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
377,False,"{'a': 0.002, 'e': 0.7289564676013889}",20,0,-122.77195620407471,"{0: 11, 1: 1, 2: 4, 3: 3, 4: 1}",0
378,False,"{'a': 0.002, 'e': 0.7275858904925034}",20,0,-229.18161937582417,"{0: 9, 1: 1, 2: 4, 3: 2, 4: 4}",0
379,False,"{'a': 0.002, 'e': 0.7262124030410263}",25,0,-83.46786133611921,"{0: 13, 1: 5, 2: 7, 3: 0, 4: 0}",0
380,False,"{'a': 0.002, 'e': 0.7248360107409052}",25,0,-20.342212497196467,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
381,False,"{'a': 0.002, 'e': 0.7234567190977075}",25,6,-19.147307226880983,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 0}",1
382,False,"{'a': 0.002, 'e': 0.7220745336285982}",20,0,-16.264925572398983,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
383,False,"{'a': 0.002, 'e': 0.720689459862317}",20,0,-42.543987237755495,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
384,False,"{'a': 0.002, 'e': 0.7193015033391573}",25,0,-64.76123048224478,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
385,False,"{'a': 0.002, 'e': 0.7179106696109434}",25,0,-76.36334475415741,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
386,False,"{'a': 0.002, 'e': 0.7165169642410081}",25,5,-79.29390706790032,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",1
387,False,"{'a': 0.002, 'e': 0.7151203928041714}",20,8,-22.745748804381073,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
388,False,"{'a': 0.002, 'e': 0.7137209608867168}",30,0,-152.43567107702893,"{0: 17, 1: 5, 2: 6, 3: 0, 4: 2}",0
389,False,"{'a': 0.002, 'e': 0.7123186740863704}",30,12,-35.591995896675975,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
390,False,"{'a': 0.002, 'e': 0.7109135380122773}",30,0,-164.4791208322474,"{0: 21, 1: 2, 2: 2, 3: 2, 4: 3}",0
391,False,"{'a': 0.002, 'e': 0.7095055582849801}",25,0,-80.67467972982327,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
392,False,"{'a': 0.002, 'e': 0.7080947405363958}",25,1,-101.70437784908579,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 2}",1
393,False,"{'a': 0.002, 'e': 0.7066810904097934}",30,21,3.288921660738078,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
394,False,"{'a': 0.002, 'e': 0.7052646135597717}",20,0,-46.54056814882871,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
395,False,"{'a': 0.002, 'e': 0.7038453156522361}",25,1,-91.49445902692422,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 1}",1
396,False,"{'a': 0.002, 'e': 0.7024232023643763}",20,0,-81.303355811738,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
397,False,"{'a': 0.002, 'e': 0.7009982793846437}",30,16,-83.36535980540813,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 2}",1
398,False,"{'a': 0.002, 'e': 0.699570552412728}",20,0,-99.35514443238438,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
399,False,"{'a': 0.002, 'e': 0.6981400271595356}",20,0,-51.40267405283994,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
400,False,"{'a': 0.002, 'e': 0.6967067093471654}",30,5,-84.50130332473326,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",1
401,False,"{'a': 0.002, 'e': 0.6952706047088867}",25,8,-79.09556286123514,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 1}",1
402,False,"{'a': 0.002, 'e': 0.6938317189891162}",25,0,-109.38679102754462,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
403,False,"{'a': 0.002, 'e': 0.6923900579433949}",25,0,-97.89246149627289,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 3}",1
404,False,"{'a': 0.002, 'e': 0.690945627338365}",20,11,-24.527323507397263,"{0: 5, 1: 2, 2: 2, 3: 0, 4: 0}",1
405,False,"{'a': 0.002, 'e': 0.689498432951747}",25,15,-4.594340636010104,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
406,False,"{'a': 0.002, 'e': 0.6880484805723165}",35,25,8.026950330377897,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
407,False,"{'a': 0.002, 'e': 0.6865957759998811}",25,15,-2.7408107792269423,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
408,False,"{'a': 0.002, 'e': 0.6851403250452572}",20,10,-3.827825064580698,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
409,False,"{'a': 0.002, 'e': 0.6836821335302466}",25,13,-51.20496284522385,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
410,False,"{'a': 0.002, 'e': 0.6822212072876135}",20,0,-57.08619747503864,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
411,False,"{'a': 0.002, 'e': 0.6807575521610608}",25,0,-139.60528858436848,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
412,False,"{'a': 0.002, 'e': 0.6792911740052072}",20,0,-87.41482231143569,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
413,False,"{'a': 0.002, 'e': 0.6778220786855633}",20,0,-42.46836939809232,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
414,False,"{'a': 0.002, 'e': 0.6763502720785084}",20,0,-184.10152627734044,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 4}",0
415,False,"{'a': 0.002, 'e': 0.674875760071267}",30,0,13.8410527401068,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
416,False,"{'a': 0.002, 'e': 0.6733985485618852}",20,0,-62.38947197446592,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
417,False,"{'a': 0.002, 'e': 0.671918643459207}",20,0,-31.540220494123457,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
418,False,"{'a': 0.002, 'e': 0.6704360506828508}",20,0,-97.39854800187726,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
419,False,"{'a': 0.002, 'e': 0.6689507761631859}",20,5,-1.4734194723418215,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
420,False,"{'a': 0.002, 'e': 0.6674628258413081}",20,14,-2.9339764281523664,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.002, 'e': 0.665972205669017}",20,0,-60.957212461815885,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
422,False,"{'a': 0.002, 'e': 0.6644789216087912}",20,0,-89.79541549371172,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
423,False,"{'a': 0.002, 'e': 0.6629829796337648}",25,15,-8.640207835167026,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
424,False,"{'a': 0.002, 'e': 0.661484385727704}",25,0,-177.4572739326726,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
425,False,"{'a': 0.002, 'e': 0.6599831458849822}",20,13,13.067395404801733,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.002, 'e': 0.6584792661105568}",30,0,-117.3609751710106,"{0: 22, 1: 4, 2: 1, 3: 0, 4: 3}",0
427,False,"{'a': 0.002, 'e': 0.656972752419945}",30,18,-13.646051484599095,"{0: 8, 1: 3, 2: 1, 3: 0, 4: 0}",1
428,False,"{'a': 0.002, 'e': 0.6554636108391995}",20,0,-39.33905935183134,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
429,False,"{'a': 0.002, 'e': 0.6539518474048844}",35,12,-76.86709407394537,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 1}",1
430,False,"{'a': 0.002, 'e': 0.6524374681640519}",25,0,-31.487663339643817,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
431,False,"{'a': 0.002, 'e': 0.6509204791742165}",25,6,-27.902434510897457,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 0}",1
432,False,"{'a': 0.002, 'e': 0.6494008865033323}",30,22,-10.634237685794147,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
433,False,"{'a': 0.002, 'e': 0.647878696229768}",25,0,-44.04051548797368,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
434,False,"{'a': 0.002, 'e': 0.6463539144422825}",30,18,-14.664814039245886,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
435,False,"{'a': 0.002, 'e': 0.6448265472400012}",20,0,-63.14353484032596,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
436,False,"{'a': 0.002, 'e': 0.6432966007323906}",20,0,-93.81654792944428,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
437,False,"{'a': 0.002, 'e': 0.6417640810392349}",20,0,-24.23262799502122,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
438,False,"{'a': 0.002, 'e': 0.6402289942906106}",25,0,13.509808159703026,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
439,False,"{'a': 0.002, 'e': 0.6386913466268629}",20,0,-43.22941913866176,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
440,False,"{'a': 0.002, 'e': 0.6371511441985802}",25,12,-9.789573294418627,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
441,False,"{'a': 0.002, 'e': 0.6356083931665703}",35,0,-17.154717611445868,"{0: 29, 1: 2, 2: 4, 3: 0, 4: 0}",0
442,False,"{'a': 0.002, 'e': 0.6340630997018352}",20,9,-15.646688820333903,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 0}",1
443,False,"{'a': 0.002, 'e': 0.6325152699855466}",20,0,-19.33834745615496,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
444,False,"{'a': 0.002, 'e': 0.6309649102090216}",30,0,-23.38336308002953,"{0: 24, 1: 3, 2: 2, 3: 1, 4: 0}",0
445,False,"{'a': 0.002, 'e': 0.6294120265736969}",20,0,-107.04793380034423,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
446,False,"{'a': 0.002, 'e': 0.6278566252911051}",25,4,-86.46465537404941,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 1}",1
447,False,"{'a': 0.002, 'e': 0.6262987125828494}",25,0,-42.220862058255406,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
448,False,"{'a': 0.002, 'e': 0.6247382946805784}",20,6,8.182193186559084,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
449,False,"{'a': 0.002, 'e': 0.6231753778259617}",20,0,-132.68326688542987,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 3}",0
450,False,"{'a': 0.002, 'e': 0.6216099682706644}",25,3,-27.56822014061683,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 0}",1
451,False,"{'a': 0.002, 'e': 0.620042072276323}",25,1,-56.66733442744773,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 0}",1
452,False,"{'a': 0.002, 'e': 0.6184716961145192}",25,0,-102.35485147898227,"{0: 16, 1: 0, 2: 8, 3: 0, 4: 1}",0
453,False,"{'a': 0.002, 'e': 0.6168988460667556}",25,5,3.288852751842959,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
454,False,"{'a': 0.002, 'e': 0.6153235284244302}",25,0,-99.24070180249223,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
455,False,"{'a': 0.002, 'e': 0.6137457494888116}",20,0,-68.14554229314705,"{0: 12, 1: 6, 2: 1, 3: 0, 4: 1}",0
456,False,"{'a': 0.002, 'e': 0.6121655155710133}",20,0,-1.6387775042484618,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
457,False,"{'a': 0.002, 'e': 0.6105828329919689}",20,7,-4.351787167392151,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
458,False,"{'a': 0.002, 'e': 0.6089977080824067}",20,0,-170.34914626798945,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
459,False,"{'a': 0.002, 'e': 0.6074101471828242}",20,0,-63.748864522999995,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
460,False,"{'a': 0.002, 'e': 0.6058201566434628}",25,5,-66.30278862517963,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",1
461,False,"{'a': 0.002, 'e': 0.6042277428242826}",20,2,-4.452625298667045,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 0}",1
462,False,"{'a': 0.002, 'e': 0.6026329120949367}",20,0,-74.10372045880918,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
463,False,"{'a': 0.002, 'e': 0.6010356708347461}",20,0,-22.82033985960163,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
464,False,"{'a': 0.002, 'e': 0.5994360254326734}",25,0,-66.11483293954429,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
465,False,"{'a': 0.002, 'e': 0.5978339822872982}",20,12,-1.4501485304334278,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
466,False,"{'a': 0.002, 'e': 0.596229547806791}",30,0,-47.110149464447076,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
467,False,"{'a': 0.002, 'e': 0.5946227284088875}",35,0,-127.16852199497579,"{0: 25, 1: 2, 2: 4, 3: 2, 4: 2}",0
468,False,"{'a': 0.002, 'e': 0.5930135305208633}",20,12,-17.130324135866495,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
469,False,"{'a': 0.002, 'e': 0.5914019605795077}",30,2,-91.20305326611228,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 1}",1
470,False,"{'a': 0.002, 'e': 0.5897880250310982}",20,0,-12.138391894788375,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
471,False,"{'a': 0.002, 'e': 0.588171730331375}",25,3,-113.85210284017877,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 2}",1
472,False,"{'a': 0.002, 'e': 0.5865530829455147}",30,0,-77.5487428372835,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",1
473,False,"{'a': 0.002, 'e': 0.5849320893481047}",20,10,-24.10773262303717,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
474,False,"{'a': 0.002, 'e': 0.5833087560231173}",25,12,-52.3578782026433,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
475,False,"{'a': 0.002, 'e': 0.5816830894638835}",20,0,8.769254882566404,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
476,False,"{'a': 0.002, 'e': 0.5800550961730674}",20,0,-131.86193019291085,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
477,False,"{'a': 0.002, 'e': 0.57842478266264}",20,0,1.8466151966549749,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
478,False,"{'a': 0.002, 'e': 0.5767921554538531}",30,16,0.6286044704644471,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
479,False,"{'a': 0.002, 'e': 0.5751572210772136}",35,0,-97.94386639738005,"{0: 25, 1: 4, 2: 3, 3: 2, 4: 1}",0
480,False,"{'a': 0.002, 'e': 0.5735199860724567}",20,0,-80.96330421573155,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
481,False,"{'a': 0.002, 'e': 0.5718804569885201}",20,10,-4.347294676838384,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
482,False,"{'a': 0.002, 'e': 0.570238640383518}",25,0,-84.42483624933202,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
483,False,"{'a': 0.002, 'e': 0.5685945428247148}",35,0,-81.31738626841201,"{0: 26, 1: 3, 2: 4, 3: 1, 4: 1}",0
484,False,"{'a': 0.002, 'e': 0.5669481708884984}",20,7,-36.1836309030897,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
485,False,"{'a': 0.002, 'e': 0.5652995311603544}",20,0,-86.54048095873573,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
486,False,"{'a': 0.002, 'e': 0.5636486302348394}",25,14,-21.34448583715124,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
487,False,"{'a': 0.002, 'e': 0.561995474715555}",30,8,-48.52214317264946,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 0}",1
488,False,"{'a': 0.002, 'e': 0.5603400712151211}",25,7,-68.99784951557288,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 1}",1
489,False,"{'a': 0.002, 'e': 0.5586824263551494}",25,0,-93.75173001049288,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
490,False,"{'a': 0.002, 'e': 0.5570225467662173}",30,7,-26.357765706059222,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 1}",1
491,False,"{'a': 0.002, 'e': 0.5553604390878408}",25,0,-41.65201445696008,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
492,False,"{'a': 0.002, 'e': 0.5536961099684484}",25,13,-27.335319766303666,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
493,False,"{'a': 0.002, 'e': 0.5520295660653544}",20,0,-40.37638419920843,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
494,False,"{'a': 0.002, 'e': 0.5503608140447321}",20,10,11.397494666270525,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.002, 'e': 0.5486898605815875}",20,4,-41.55710421546581,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
496,False,"{'a': 0.002, 'e': 0.5470167123597323}",20,0,-10.899887259584625,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
497,False,"{'a': 0.002, 'e': 0.5453413760717568}",25,15,-2.941447288781992,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
498,False,"{'a': 0.002, 'e': 0.5436638584190042}",30,6,-56.15828969600048,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 1}",1
499,False,"{'a': 0.002, 'e': 0.5419841661115429}",20,2,-73.96476267253604,"{0: 13, 1: 1, 2: 1, 3: 2, 4: 1}",1
500,False,"{'a': 0.002, 'e': 0.5403023058681397}",30,0,-88.01082071652988,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
501,False,"{'a': 0.002, 'e': 0.5386182844162335}",25,3,-35.28099040557272,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 1}",1
502,False,"{'a': 0.002, 'e': 0.5369321084919078}",20,0,-15.460550306350575,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
503,False,"{'a': 0.002, 'e': 0.5352437848398639}",20,8,18.173869864112454,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.002, 'e': 0.5335533202133944}",20,0,-8.831621792743503,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
505,False,"{'a': 0.002, 'e': 0.5318607213743555}",25,13,8.762659882487226,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
506,False,"{'a': 0.002, 'e': 0.5301659950931401}",25,14,-0.37817913932695557,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
507,False,"{'a': 0.002, 'e': 0.5284691481486513}",20,11,-24.93845445132491,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 0}",1
508,False,"{'a': 0.002, 'e': 0.5267701873282746}",20,0,-51.08517588302688,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
