trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
887,False,"{'a': 0.002, 'e': 0.16999266328673912}",20,0,32.19882441243942,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
888,False,"{'a': 0.002, 'e': 0.1696530177189486}",20,8,19.434342711403097,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.002, 'e': 0.16931405076345518}",20,0,6.410032491887773,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
890,False,"{'a': 0.002, 'e': 0.16897576106439058}",20,0,-55.9395680964679,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
891,False,"{'a': 0.002, 'e': 0.1686381472685955}",25,13,1.5064390358513486,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
892,False,"{'a': 0.002, 'e': 0.16830120802561438}",20,9,-32.36423359082928,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
893,False,"{'a': 0.002, 'e': 0.16796494198768974}",20,1,31.764982566145413,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.002, 'e': 0.167629347809757}",25,12,22.816244904598122,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.002, 'e': 0.167294424149439}",30,0,12.063713667369091,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
896,False,"{'a': 0.002, 'e': 0.1669601696670407}",30,4,37.98517747325096,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.002, 'e': 0.16662658302554365}",25,14,-3.864962946901063,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
898,False,"{'a': 0.002, 'e': 0.16629366289060088}",25,10,24.07888711410013,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.002, 'e': 0.16596140793053138}",20,14,12.081091443890593,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.002, 'e': 0.16562981681631492}",20,14,-7.062195690692785,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
901,False,"{'a': 0.002, 'e': 0.16529888822158653}",25,10,28.329065761837857,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.002, 'e': 0.16496862082263145}",20,16,6.403664730435358,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.002, 'e': 0.1646390132983796}",30,23,14.621388476656364,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.002, 'e': 0.16431006433040046}",25,10,27.013003356100054,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.002, 'e': 0.16398177260289773}",20,2,1.909055465144141,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
906,False,"{'a': 0.002, 'e': 0.16365413680270405}",25,5,32.09807131441153,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.002, 'e': 0.1633271556192758}",20,12,-28.99141590610764,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
908,False,"{'a': 0.002, 'e': 0.16300082774468777}",20,9,22.36173522081165,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.002, 'e': 0.16267515187362808}",20,10,-2.7435675802839876,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
910,False,"{'a': 0.002, 'e': 0.16235012670339277}",25,18,11.742498108477301,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.002, 'e': 0.16202575093388075}",25,17,15.351867083267143,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.002, 'e': 0.1617020232675885}",25,9,28.83706741836928,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.002, 'e': 0.16137894240960493}",25,0,27.21880032983425,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
914,False,"{'a': 0.002, 'e': 0.16105650706760616}",20,0,24.532194793382917,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
915,False,"{'a': 0.002, 'e': 0.16073471595185038}",30,3,-2.396517016120977,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 1}",1
916,False,"{'a': 0.002, 'e': 0.16041356777517274}",20,10,19.2240778692442,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.002, 'e': 0.1600930612529801}",25,1,14.974676570974976,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
918,False,"{'a': 0.002, 'e': 0.15977319510324592}",25,7,26.101659565439604,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.002, 'e': 0.15945396804650516}",20,12,6.808561578152449,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.002, 'e': 0.15913537880584921}",30,15,12.333290267530563,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
921,False,"{'a': 0.002, 'e': 0.15881742610692068}",25,0,2.0783344496325045,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
922,False,"{'a': 0.002, 'e': 0.1585001086779083}",25,0,-4.977287400755876,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
923,False,"{'a': 0.002, 'e': 0.15818342524954201}",20,13,0.010799207963061885,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
924,False,"{'a': 0.002, 'e': 0.1578673745550876}",20,3,-24.670245779745137,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
925,False,"{'a': 0.002, 'e': 0.15755195533034191}",25,18,13.41083311498603,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.002, 'e': 0.1572371663136276}",20,10,17.36914788591384,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.002, 'e': 0.1569230062457882}",20,0,20.005930253597846,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
928,False,"{'a': 0.002, 'e': 0.156609473870183}",20,7,-19.110556632671987,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
929,False,"{'a': 0.002, 'e': 0.15629656793268212}",25,11,21.905530841089373,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.002, 'e': 0.15598428718166135}",25,5,15.816572982923965,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
931,False,"{'a': 0.002, 'e': 0.1556726303679973}",25,0,19.103714014157404,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
932,False,"{'a': 0.002, 'e': 0.15536159624506227}",25,11,12.206637580251957,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
933,False,"{'a': 0.002, 'e': 0.15505118356871936}",20,10,18.212991955436554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.002, 'e': 0.1547413910973175}",30,20,18.08174467993068,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.002, 'e': 0.15443221759168632}",20,12,11.992025817476025,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.002, 'e': 0.1541236618151314}",25,11,26.061228820231868,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.002, 'e': 0.15381572253342926}",25,20,8.121473148052361,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.002, 'e': 0.15350839851482234}",25,14,-20.215570528148916,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
939,False,"{'a': 0.002, 'e': 0.15320168853001417}",20,7,11.283140349943176,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
940,False,"{'a': 0.002, 'e': 0.15289559135216438}",20,10,15.8373524949529,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.002, 'e': 0.15259010575688386}",35,14,-6.691434279132615,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
942,False,"{'a': 0.002, 'e': 0.1522852305222298}",30,22,16.989595876273476,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.002, 'e': 0.1519809644287009}",25,0,18.08647595094112,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
944,False,"{'a': 0.002, 'e': 0.15167730625923234}",20,11,17.36447193198308,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.002, 'e': 0.1513742547991911}",25,0,26.20142935557242,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
946,False,"{'a': 0.002, 'e': 0.15107180883637084}",25,0,-9.520848739773914,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
947,False,"{'a': 0.002, 'e': 0.15076996716098734}",20,13,-2.369056708376254,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
948,False,"{'a': 0.002, 'e': 0.15046872856567356}",20,0,-17.43872225854134,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
949,False,"{'a': 0.002, 'e': 0.15016809184547464}",20,4,6.136839742604316,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
950,False,"{'a': 0.002, 'e': 0.14986805579784332}",25,11,26.038829930831376,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.002, 'e': 0.14956861922263504}",25,0,13.263864478879903,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
952,False,"{'a': 0.002, 'e': 0.14926978092210305}",20,7,23.640452015336752,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.002, 'e': 0.1489715397008938}",20,9,22.161355011294372,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.002, 'e': 0.14867389436604195}",25,17,16.86816607874551,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.002, 'e': 0.14837684372696583}",20,7,21.839258782372756,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.002, 'e': 0.14808038659546244}",20,14,10.423480729196452,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.002, 'e': 0.14778452178570287}",25,14,20.80419786107902,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.002, 'e': 0.14748924811422748}",30,11,18.93676786160368,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
959,False,"{'a': 0.002, 'e': 0.14719456439994122}",20,6,0.12854752676998515,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
960,False,"{'a': 0.002, 'e': 0.1469004694641088}",20,0,9.205662869418964,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
961,False,"{'a': 0.002, 'e': 0.14660696213035015}",35,26,16.071085283039345,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.002, 'e': 0.14631404122463545}",20,6,23.190920359263906,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.002, 'e': 0.14602170557528074}",25,2,-13.987453166656076,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
964,False,"{'a': 0.002, 'e': 0.14572995401294303}",20,4,13.639732508875571,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
965,False,"{'a': 0.002, 'e': 0.1454387853706157}",25,7,21.564489446055287,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.002, 'e': 0.14514819848362373}",20,7,12.50722455588745,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.002, 'e': 0.14485819218961926}",20,15,9.71708034279022,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.002, 'e': 0.14456876532857668}",25,12,22.710200579999256,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.002, 'e': 0.14427991674278817}",25,2,14.738880398899992,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
970,False,"{'a': 0.002, 'e': 0.143991645276859}",20,9,8.67736267605328,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.002, 'e': 0.14370394977770293}",25,7,22.014165393145998,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.002, 'e': 0.14341682909453757}",20,0,13.426296739958516,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
973,False,"{'a': 0.002, 'e': 0.14313028207887982}",25,19,13.84487754582566,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.002, 'e': 0.14284430758454122}",20,0,16.183465414129664,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
975,False,"{'a': 0.002, 'e': 0.14255890446762343}",25,13,23.466160569079584,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.002, 'e': 0.1422740715865136}",25,17,1.8504587994971453,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
977,False,"{'a': 0.002, 'e': 0.14198980780187978}",25,14,8.768256858689718,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
978,False,"{'a': 0.002, 'e': 0.1417061119766665}",25,13,9.700078120069588,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
979,False,"{'a': 0.002, 'e': 0.14142298297609007}",25,0,40.1828325066773,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
980,False,"{'a': 0.002, 'e': 0.1411404196676341}",20,7,12.548670229902225,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
981,False,"{'a': 0.002, 'e': 0.140858420921045}",25,13,5.574942117578097,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
982,False,"{'a': 0.002, 'e': 0.1405769856083274}",25,1,35.77024639744757,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.002, 'e': 0.14029611260373964}",20,6,13.049005674529685,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
984,False,"{'a': 0.002, 'e': 0.1400158007837894}",25,0,37.560570321871865,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
985,False,"{'a': 0.002, 'e': 0.13973604902722894}",25,0,21.942944231850234,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
986,False,"{'a': 0.002, 'e': 0.13945685621505094}",25,0,20.65539199435327,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
987,False,"{'a': 0.002, 'e': 0.13917822123048373}",30,21,8.790241556530807,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.002, 'e': 0.138900142958987}",30,12,19.94844697567202,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
989,False,"{'a': 0.002, 'e': 0.13862262028824732}",20,14,10.419013672146193,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.002, 'e': 0.13834565210817362}",25,3,19.231455209887198,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
991,False,"{'a': 0.002, 'e': 0.13806923731089282}",35,3,24.643613973999457,"{0: 30, 1: 0, 2: 1, 3: 1, 4: 0}",1
992,False,"{'a': 0.002, 'e': 0.13779337479074535}",20,14,11.939553063402075,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.002, 'e': 0.13751806344428075}",30,8,17.313065805052737,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
994,False,"{'a': 0.002, 'e': 0.13724330217025332}",20,6,27.52792654740029,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.002, 'e': 0.13696908986961753}",20,6,14.105666158498519,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
996,False,"{'a': 0.002, 'e': 0.13669542544552385}",30,16,17.854144061295262,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
997,False,"{'a': 0.002, 'e': 0.13642230780331424}",30,10,-18.244012891263438,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
998,False,"{'a': 0.002, 'e': 0.1361497358505177}",25,20,10.487632188216583,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.002, 'e': 0.13587770849684613}",20,13,8.827214451343892,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.002, 'e': 0.1356062246541897}",30,16,24.1579513917131,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.002, 'e': 0.1353352832366127}",20,0,32.160910614132995,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.002, 'e': 0.13506488316034906}",30,24,14.406921296935984,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.002, 'e': 0.1347950233437982}",30,14,26.60995138901386,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.002, 'e': 0.1345257027075204}",20,10,17.50646551722638,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.002, 'e': 0.13425692017423285}",20,9,10.393747031557218,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.002, 'e': 0.13398867466880493}",25,14,5.195530260479546,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1007,False,"{'a': 0.002, 'e': 0.1337209651182544}",25,15,18.995500809910503,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.002, 'e': 0.1334537904517426}",20,10,9.186616948402179,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1009,False,"{'a': 0.002, 'e': 0.1331871496005706}",20,10,18.984164113929737,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.002, 'e': 0.13292104149817452}",20,14,10.528701516917298,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.002, 'e': 0.13265546508012172}",20,0,22.815733500161866,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.002, 'e': 0.13239041928410605}",20,0,-6.879141797197807,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1013,False,"{'a': 0.002, 'e': 0.1321259030499441}",20,6,5.796949286000229,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1014,False,"{'a': 0.002, 'e': 0.13186191531957048}",20,0,17.761840734675882,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1015,False,"{'a': 0.002, 'e': 0.131598455037034}",20,4,2.84936587185062,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1016,False,"{'a': 0.002, 'e': 0.13133552114849303}",25,15,17.401831000240044,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.002, 'e': 0.13107311260221188}",20,8,25.811674044267257,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.002, 'e': 0.13081122834855582}",25,1,-35.43207676014735,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 1}",1
1019,False,"{'a': 0.002, 'e': 0.13054986733998764}",25,17,14.967143616496672,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.002, 'e': 0.13028902853106283}",35,24,0.5186591242714835,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1021,False,"{'a': 0.002, 'e': 0.1300287108784259}",20,6,-2.9448243366035887,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1022,False,"{'a': 0.002, 'e': 0.1297689133408058}",20,13,14.742501577510538,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.002, 'e': 0.12950963487901218}",20,8,23.919014861801152,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.002, 'e': 0.12925087445593067}",20,0,9.562749430998043,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1025,False,"{'a': 0.002, 'e': 0.1289926310365194}",35,17,31.431203632799978,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.002, 'e': 0.12873490358780423}",25,12,22.75669640010525,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.002, 'e': 0.12847769107887502}",25,3,21.949035017470358,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1028,False,"{'a': 0.002, 'e': 0.1282209924808815}",20,2,17.487488927285796,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1029,False,"{'a': 0.002, 'e': 0.1279648067670288}",20,0,27.438281665847253,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1030,False,"{'a': 0.002, 'e': 0.12770913291257383}",30,20,18.077265478535224,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.002, 'e': 0.12745396989482075}",20,2,7.690103931908801,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1032,False,"{'a': 0.002, 'e': 0.1271993166931172}",25,15,-65.11598752285666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
1033,False,"{'a': 0.002, 'e': 0.12694517228885002}",30,16,16.215794344496018,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1034,False,"{'a': 0.002, 'e': 0.1266915356654413}",25,0,13.36634027886142,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
1035,False,"{'a': 0.002, 'e': 0.1264384058083441}",20,9,19.44632061906459,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.002, 'e': 0.12618578170503877}",25,12,15.869241897504173,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.002, 'e': 0.12593366234502845}",20,12,14.150211077372905,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.002, 'e': 0.1256820467198355}",20,6,-28.103007799055757,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1039,False,"{'a': 0.002, 'e': 0.12543093382299692}",20,11,15.712097143484684,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.002, 'e': 0.12518032265006093}",25,0,28.353552482528382,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1041,False,"{'a': 0.002, 'e': 0.12493021219858241}",20,0,16.98506405715745,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1042,False,"{'a': 0.002, 'e': 0.12468060146811931}",20,7,-19.74351990203562,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1043,False,"{'a': 0.002, 'e': 0.12443148946022826}",25,0,-23.343114953205756,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1044,False,"{'a': 0.002, 'e': 0.12418287517846102}",20,0,16.40443520553629,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1045,False,"{'a': 0.002, 'e': 0.12393475762836002}",30,10,-11.585438745707147,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1046,False,"{'a': 0.002, 'e': 0.12368713581745483}",20,13,10.834791141742409,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.002, 'e': 0.12344000875525778}",30,22,-31.076254172713128,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1048,False,"{'a': 0.002, 'e': 0.12319337545326038}",25,0,18.89352079276702,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1049,False,"{'a': 0.002, 'e': 0.122947234924929}",25,0,38.305381536221425,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1050,False,"{'a': 0.002, 'e': 0.1227015861857013}",20,7,20.452541236795543,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.002, 'e': 0.1224564282529819}",25,13,-9.947314536579885,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1052,False,"{'a': 0.002, 'e': 0.12221176014613884}",20,9,-0.5305756014240988,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1053,False,"{'a': 0.002, 'e': 0.12196758088649925}",20,15,8.94660643792616,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.002, 'e': 0.12172388949734589}",30,24,12.017323802389296,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.002, 'e': 0.12148068500391276}",25,9,-36.512716097506434,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
1056,False,"{'a': 0.002, 'e': 0.12123796643338168}",30,0,20.21782190251724,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
1057,False,"{'a': 0.002, 'e': 0.12099573281487792}",25,10,14.433968948395798,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.002, 'e': 0.12075398317946681}",30,6,35.37891901144946,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.002, 'e': 0.12051271656014938}",25,17,16.04794382406779,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.002, 'e': 0.12027193199185891}",20,4,28.033440130502026,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.002, 'e': 0.12003162851145673}",20,5,11.896155880918336,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1062,False,"{'a': 0.002, 'e': 0.11979180515772868}",25,17,1.6227804133671977,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1063,False,"{'a': 0.002, 'e': 0.11955246097138093}",20,0,-24.60388696579455,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1064,False,"{'a': 0.002, 'e': 0.11931359499503652}",35,16,16.054369839583714,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1065,False,"{'a': 0.002, 'e': 0.11907520627323114}",25,3,31.376740174483228,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.002, 'e': 0.11883729385240965}",25,0,42.51207712844473,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.002, 'e': 0.11859985678092198}",20,8,-22.192223550379996,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1068,False,"{'a': 0.002, 'e': 0.11836289410901962}",25,8,27.703538478970348,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.002, 'e': 0.11812640488885146}",20,13,15.46808537234858,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.002, 'e': 0.1178903881744604}",20,13,-4.459662006205464,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
